ID	Tags	Text
XyIqR5Fa5Tx44p8Cx4j84Q	Phoenix_AZ AZ American_(Traditional) Chinese Restaurants 5_star	The best hot wings in the Valley. Hell, in the World. I love their hot wings. I recently spent 5 months on bed rest in Good Sam Hospital (a very rough pregnancy) and my husband would have to go get me Long Wong's Hot Wings just to satisfy my intense craving for them. What I like best about them is that they are well cooked so they aren't fatty, with big fat deposits in the chicken skin itself. Nothing is grosser to me than biting into a chicken wing and getting a big mouthful of greasy, fatty flabby chicken skin. YUCK. Long Wong's wings are deep fried and come out meaty and chewy and little bit crispy. Delicious! Kinda like the perfectly browned skin on the Thanksgiving turkey, but covered in delicious hot wing sauce. Someone once complained that they were similar to chicken jerky and I think that was a compliment! The way they are cooked you can appreciate the meat and crispy skin and the sauce and you don't have to muck through a heavy breading or flabby, fatty chicken skin. Their $5 cheese pizza isn't bad either. And for some odd reason their fountain Pepsi is somehow more yummy than most fountain dispensed Pepsi at other restaurants. I don't know if they can adjust the mixture and in this case they are running a stronger Pepsi mixture? All I know is it's better than most places. Good cheap food. I like it.
N6dqbvnsKJMdDv_OV1DcAQ	Phoenix_AZ AZ American_(Traditional) Chinese Restaurants 5_star	We went there because of the ridiculous stuff that they had outside their building, and the inside was no different. But it was fun to go to. It's known for their hot wings, but the burgers that we ordered were amazing! Also the wings were drenched in sauce and tasted really good as well. It was a fun place to eat at, definitely recommend it for the wings and burgers.
IyHSWJR5e23K4eRwjh9gqQ	Phoenix_AZ AZ American_(Traditional) Chinese Restaurants 5_star	My first time eating here, I gave chance to try the Wings - BBQ. And I loved it. Finish the Wings with a messy face, and licking my figures off from the BBQ. Definitely would come back if I'm near long Wongs.
ktkykIohkU8mu1RCKPF-eQ	Phoenix_AZ AZ American_(Traditional) Chinese Restaurants 5_star	I am happy to report that after some quality hitches that I mentioned in my last review, Long Wong's is back to good!! I've been in several times since my last review and each time the pizza and Pepsi were perfect and the wings were amazeballs. Seems they took note of the issues and corrected them, good on them! If you haven't had Long Wongs wings then you really should try them. In my humble opinion they beat all the other wing places, hands down.
PrjZNZ_TRiUfuIyrMx6uRA	Phoenix_AZ AZ American_(Traditional) Chinese Restaurants 5_star	five stars for a joint like this? yeah. you have to know what you are getting into, as it wont be everyones cup of tea though. but if you want cheap sandwiches, hot wings, fresh baked deserts and PINBALL this is a great find
iD2rxQFphQ8BRnYInSsFFQ	Phoenix_AZ AZ Shopping Home_Decor Food Beer,_Wine_&_Spirits Home_&_Garden Furniture_Stores 5_star	I love Cost Plus! If you are sick of decorating your house with Linens and Things than you need to come here. Cost Plus World Market is pretty self explanatory in the title. Basically they sell imported furniture housewares, groceries, wine, and anything you would use to decorate. I have a lot of weird little trinkets in my room from this place such as: A Chinese painting kit Elephant wall hanging magnetic board Buddha painting They also have an awesome coffee and tea area where I found the Chai tea mix I love as well as coffee syrups I used when I was a barista. Why not add some global influences to your decorating style?
0PZ3S933ug1qJ8h1GBFt9Q	Phoenix_AZ AZ Pizza American_(New) Restaurants 5_star	I was actually surprised with how good the service and Chinese chicken salad was at lunch. Far better than the CPKs back home in SoCal. Way to go Phx AZ !
qQzLRqRMLz_vlL-QzxUgEg	Phoenix_AZ AZ Buffets Chinese Restaurants 5_star	this is truly a mom and pop chinese restaurant (the mom is the waitress/bus girl/hostess and the pop is the cook) a ton of the local chinese folks eat here and i thought it would be my duty to let the rest of the world in on a well kept secret. if i've eaten here 20 times, i've seen someone from the chinese community here 15 times. some of the best chinese restaurants gain there claim to fame from word of mouth and sadly not on yelp the food is authentic "toi-son" style southern hillbilly food. same stuff my grandma would make: 1) foo-guah guy (bitter melon w/chicken) 2) lin-ngah gong (lilly root soup) 3) hom-yee guy-lup chow-fon (salty fish with chicken fried rice) 4) muy-toy kow-yoke (fatty pork with preserved vegetables) if it's your 1st time trying out the place try from the above list or: 1) beef chow fun 2) peking pork chops 3) green beans with preserved vegetables 4) steam chicken with ginger/garlic sauce 5) fried chicken wings 6) filet fish with chinese broccoli 7) walnut shrimp 8) tomato beef chow mein with pan fried noodles caveat: the decor is cheezy, the bathrooms are sleazy, but the prices are easy again, get over the decor and eat some of the best home-style chinese cooking :)
IvF7FUDaATDeznl0PnOITg	Phoenix_AZ AZ Buffets Chinese Restaurants 5_star	To start off, this place is actually called "New Hong Kong" restaurant. http://www.yelp.com/biz/new-hong-kong-phoenix It was originally called Hong Kong Restaurant from the 1950's and they kept the 60 year old sign in the parking lot (kinda nostalgic). If you look at the sign on the building, it says New Hong Kong (kind of confusing when you Yelp it) If you ask any of the old school chinese who have lived in central phoenix for the past 50 years where to get authentic home style cooking, they know it's at NHK. If you ask the buffet community where to eat, this place is probably not on the top 100 (disclaimer: I've never eaten the lunch buffet) Sadly, it seems that the old school chinese community that patronize this place don't give it the Yelp reviews that it deserves, hence the low ratings. If you're looking for traditional Cantonese style food, here's a list of semi-authentic stuff I recommend: 1) Beef chow fun 2) Tomato beef over Hong Kong style noodles 3) Fish filet over Gai Lon (Chinese broccoli) 4) Salt/pepper chicken wings (not on the menu) 5) Peking pork chops 6) West lake beef soup 7) X.O. green beans If you want to go hard core Toi-sahn hillbilly style home cooking like poh-poh and ngain-ngain used to make: 1) Hom-yee guy lup chow fon (preserved salty fish, with chicken fried rice) 2) Foo-guah guy, Ow-see (Bitter melon chicken with black been sauce) 3) Gee-ngoke-beng (Steamed pork with preserved salty fish) 4) Hoh-yeow gai-lon (Steamed chinese brocolli with oyster sauce) 5) Bok-jom-guy (Boiled chicken with garlic and ginger sauce) 6) Muy-choi-kow-yuk (Fatty pork hot-pot with preserved vegetable) 7) Bok choy with black mushroom Occasionally, they will bring out the compimentary house special Doang-guah gong (winter melon) or linh-gnaw gong (some sort of chinese turnip) soup. This place is a well kept secret, spread the wealth I tell ya.
0QMqzeeT_6JvNJrLo0KPkg	Phoenix_AZ AZ Buffets Chinese Restaurants 5_star	great authentic chinese dishes, need to know what to order. chicken wings and salt & pepper pork chops
NIE-8yclnFHvPpK0GHMoug	Phoenix_AZ AZ Buffets Chinese Restaurants 5_star	Singapore Rice Noodles are fantastic, really! So ridiculously good that EVERY time I eat here I get them, and sometimes another dish just to say that I've tried other stuff. They will make the dish as large or spicy as you want (I often get an extra-large portion extra spicy - which is 1.5 times size of normal) but straight up off he menu is probably just as good. Most of their other dishes are good too, depends on what you like, but don't judge this place without trying the Singapore noodles. Ps, yes the decor is old & cheesy but at least it's clean, the staff (actually the cooks granddaughter I think) is super friendly, and you can always order as takeout. Pss, the very small almost gimmicky lunch buffet is not their best feature so don't eat that & think the menus items are the same.
4XLcAdBy9vkAfzbl_9K34Q	Phoenix_AZ AZ Buffets Chinese Restaurants 5_star	This is a restaurant I go to because I am hungry, want good, healthy food, pleasant service and I try something new almost every time. May, the nice young lady who always has a smile and great suggestion is a 5 Star server. It's also a good idea to order some fried chicken to go once you finish your meal.
